268|-421882.672|27823.575|-1918.792|213.361|232.274|5.665|152.051|62.848|538.000|71|41
269|-432818.625|27750.923|-1874.858|197.251|179.799|4.732|151.966|56.739|544.000|70|38
270|-437055.507|26921.790|-1867.261|190.451|186.502|5.041|152.441|58.851|542.000|59|37
271|-437188.931|25466.835|-1887.319|183.305|188.139|5.226|151.504|54.360|546.000|66|36
272|-430280.333|27142.289|-1875.098|192.031|207.407|5.606|151.603|57.116|543.000|66|37
273|-431178.042|27204.222|-1885.205|194.254|201.653|5.307|153.529|60.229|540.000|70|38
274|-407107.663|26347.828|-1833.364|234.275|224.123|4.981|154.421|69.857|531.000|81|45
275|-408367.105|27299.034|-1759.730|218.443|265.249|6.169|152.448|70.163|530.000|79|43
276|-411301.773|29847.495|-1768.296|218.433|260.861|6.067|153.616|68.720|532.000|76|43
277|-410835.514|30365.699|-1731.628|236.225|250.559|5.447|156.161|72.356|530.000|83|46
278|-422568.018|31955.503|-1714.223|201.678|230.056|5.899|152.580|62.075|538.000|78|39
279|-431639.477|28663.840|-1693.690|208.660|203.646|5.091|153.478|57.969|543.000|72|40
280|-414854.451|29824.203|-1631.999|228.846|228.161|5.185|154.286|65.886|535.000|83|44
281|-437865.975|28332.404|-1672.140|180.485|188.037|5.372|151.072|56.728|544.000|63|35
282|-447775.332|29440.969|-1663.972|174.469|193.579|5.694|152.266|55.180|545.000|62|34
283|-406924.654|28199.892|-1656.798|233.894|250.598|5.569|154.298|69.255|531.000|86|45
284|-428782.880|29193.741|-1601.597|195.911|219.730|5.782|153.855|60.524|540.000|73|38
285|-401841.728|29090.202|-1560.792|232.206|272.145|6.048|153.327|70.860|530.000|85|45
286|-417702.026|30267.151|-1524.939|219.233|236.684|5.635|153.744|66.693|535.000|82|42
287|-432434.146|30685.480|-1493.453|189.187|205.345|5.550|151.829|59.888|541.000|68|37
288|-425624.075|29936.644|-1468.761|211.528|227.803|5.556|153.927|61.451|539.000|77|41
289|-446608.574|30755.252|-1493.905|183.113|188.553|5.387|152.178|52.684|548.000|66|35
290|-436049.209|29317.886|-1536.443|199.420|218.563|5.752|154.425|58.665|542.000|66|38
291|-446037.945|29989.602|-1539.745|176.152|210.178|6.182|153.926|53.505|547.000|70|34
